timestamp,test-class,test-method,time,description,result
2021-06-07 19:49:40.802,acme.testing.AuthenticatedTaskListTest,listPositive,6482,"[5] recordIndex=4, title=Work, description=Each department has its own rules, daily tasks, milestones and goals, start=2021/11/05 09:00, end=2022/11/06 11:00, workload=100.00",OK
2021-06-07 19:49:47.807,acme.testing.AuthenticatedTaskListTest,listPositive,6473,"[6] recordIndex=5, title=Political, description=Duties and tasks of the laboratories participating in the consortium, start=2021/11/13 03:00, end=2022/11/14 07:00, workload=100.00",OK
2021-06-07 19:50:07.454,acme.testing.ConsumerUpdateTest,PcreateConsumer,7054,"[1] recordIndex=0, company=PepeMax, sector=primary, newCompany=ManolitoPiesDePlata, newSector=Secondary",OK
2021-06-07 19:50:23.039,acme.testing.AnonymousTaskTest,AnonymousTaskListPositive,3698,"[1] recordIndex=0, title=Notification, workload=25.00, description=When creating a task, you can send an SMS notification, start=2021/11/06 00:00, end=2022/11/13 05:00",OK
2021-06-07 19:50:26.323,acme.testing.AnonymousTaskTest,AnonymousTaskListPositive,3017,"[2] recordIndex=1, title=Work, workload=30.00, description=This facilitates the task when you work with many files, start=2021/08/08 01:00, end=2022/09/08 02:00",OK
2021-06-07 19:50:29.654,acme.testing.AnonymousTaskTest,AnonymousTaskListPositive,3053,"[3] recordIndex=2, title=Life, workload=35.00, description=This task connects directly with the quality of our spiritual life, start=2021/11/18 02:00, end=2022/11/22 04:00",OK
2021-06-07 19:50:48.56,acme.testing.ManagerTaskListTest,ManagerTaskList,7190,"[1] recordIndex=1, title=Political, workload=40.00, description=the implementation of these policies is not an easy task, start=2021/08/07 00:00, end=2022/09/07 00:00, link=null",OK
2021-06-07 19:51:11.117,acme.testing.ManagerCreateTaskTest,create,10673,"[1] title=Task 1, description=Description of the task 1, workload=20.00, start=2021/10/23 06:00, end=2022/10/24 06:00, link=http://example.org",OK
2021-06-07 19:51:22.983,acme.testing.ManagerCreateTaskTest,create,11515,"[2] title=Task 2, description=Description of the task 2, workload=30.00, start=2021/11/20 07:00, end=2022/11/24 07:00, link=http://example.org",OK
2021-06-07 19:51:34.375,acme.testing.ManagerCreateTaskTest,create,11124,"[3] title=Task 3, description=Description of the task 3, workload=20.00, start=2021/08/23 06:00, end=2022/10/23 06:00, link=http://example.org",OK
2021-06-07 19:51:44.898,acme.testing.ManagerCreateTaskTest,create,10252,"[4] title=Task 4, description=Description of the task 4, workload=20.00, start=2021/07/21 04:00, end=2022/07/26 08:00, link=null",OK
2021-06-07 19:51:55.231,acme.testing.ManagerCreateTaskTest,create,9812,"[5] title=Task 5, description=Description of the task 5, workload=20.00, start=2021/08/12 12:00, end=2022/08/12 12:00, link=http://example.org",OK
2021-06-07 19:52:06.349,acme.testing.ManagerCreateTaskTest,create,10655,"[6] title=Task 6, description=Description of the task 6, workload=20.00, start=2021/10/16 11:00, end=2022/10/18 10:00, link=http://example.org",OK
2021-06-07 19:52:17.913,acme.testing.ManagerCreateTaskTest,create,11275,"[7] title=Task 7, description=Description of the task 7, workload=20.00, start=2021/09/18 08:00, end=2022/09/15 11:00, link=null",OK
2021-06-07 19:52:28.464,acme.testing.ManagerCreateTaskTest,create,10265,"[8] title=Sex A A A A A A A A A A, description=Description of the task 8, workload=20.00, start=2021/09/18 08:00, end=2022/09/15 11:00, link=http://example.org",OK
2021-06-07 19:52:38.941,acme.testing.ManagerCreateTaskTest,create,9900,"[9] title=Task 9, description=Sex A A A A A A A A A A, workload=20.00, start=2021/09/18 08:00, end=2022/09/15 11:00, link=null",OK
2021-06-07 19:52:50.03,acme.testing.ManagerCreateTaskTest,create,10618,"[10] title=Sex A A A A A A A A A A, description=Sex A A A A A A A A A A, workload=20.00, start=2021/09/18 08:00, end=2022/09/15 11:00, link=null",OK
2021-06-07 19:52:59.91,acme.testing.ManagerCreateTaskTest,createNegative,9411,"[1] title=, description=Description of the task 1, workload=20.00, start=2021/10/23 06:00, end=2022/10/24 06:00, link=http://example.org",OK
2021-06-07 19:53:09.839,acme.testing.ManagerCreateTaskTest,createNegative,9658,"[2] title=Task 1, description=null, workload=20.00, start=2021/10/23 06:00, end=2022/10/24 06:00, link=http://example.org",OK
2021-06-07 19:53:19.601,acme.testing.ManagerCreateTaskTest,createNegative,9310,"[3] title=Task 1, description=Description of the task 1, workload=null, start=2021/10/23 06:00, end=2022/10/24 06:00, link=http://example.org",OK
2021-06-07 19:53:30.164,acme.testing.ManagerCreateTaskTest,createNegative,10293,"[4] title=Task 1, description=Description of the task 1, workload=20.00, start=null, end=2022/10/24 06:00, link=http://example.org",OK
2021-06-07 19:53:40.316,acme.testing.ManagerCreateTaskTest,createNegative,9673,"[5] title=Task 1, description=Description of the task 1, workload=20.00, start=2021/10/23 06:00, end=null, link=http://example.org",OK
2021-06-07 19:53:51.183,acme.testing.ManagerCreateTaskTest,createNegative,10392,"[6] title=Task 1, description=Description of the task 1, workload=20.00, start=2021/10/23 06:00, end=2022/10/24 06:00, link=http://example.org",OK
2021-06-07 19:54:01.796,acme.testing.ManagerCreateTaskTest,createNegative,10329,"[7] title=Task 1, description=Description of the task 1, workload=-1, start=2021/10/23 06:00, end=2022/10/24 06:00, link=http://example.org",OK
2021-06-07 19:54:12.234,acme.testing.ManagerCreateTaskTest,createNegative,9940,"[8] title=Task 1, description=Description of the task 1, workload=20.00, start=2021/10/23 06:00, end=2020/10/24 06:00, link=http://example.org",OK
2021-06-07 19:54:23.344,acme.testing.ManagerCreateTaskTest,createNegative,10628,"[9] title=Task 1, description=Description of the task 1, workload=20.00, start=2021/10/23 06:00, end=2022/10/24 06:00, link=description1",OK
2021-06-07 19:54:33.994,acme.testing.ManagerCreateTaskTest,createNegative,10361,"[10] title=Sex, description=Description of the task 1, workload=20.00, start=2021/10/23 06:00, end=2022/10/24 06:00, link=http://example.org",OK
2021-06-07 19:54:45.149,acme.testing.ManagerCreateTaskTest,createNegative,10876,"[11] title=Task 1, description=Sex, workload=20.00, start=2021/10/23 06:00, end=2022/10/24 06:00, link=http://example.org",OK
2021-06-07 19:54:55.789,acme.testing.ManagerCreateTaskTest,createNegative,10374,"[12] title=Task 1, description=Description of the task 1, workload=20.00, start=2021/10/23 06:00, end=2022/10/24 06:00, link=http://example.org",OK
2021-06-07 19:55:13.224,acme.testing.ProviderUpdateTest,updateProviderPositive,6237,"[1] recordIndex=0, company=PepeMax, sector=primary, newCompany=ManolitoPiesDePlata, newSector=Secondary",OK
2021-06-07 19:55:33.264,acme.testing.AdministratorBannedWordTest,newCensoredWord,7679,"[1] word=sex, author=sex, text=sex, info=sex",OK
2021-06-07 19:55:55.896,acme.testing.AdministratorThresholdTest,updateThresholdPositive,10499,"[1] length=50, title=Task 1 sex, description=Description of the task 1 nigeria, workload=20.00, start=2021/10/23 06:00, end=2022/10/24 06:00, link=http://example.org",OK
2021-06-07 19:56:07.416,acme.testing.AdministratorThresholdTest,updateThresholdPositive,11226,"[2] length=50, title=Task 2 pornografia, description=Description of the task 2, workload=30.00, start=2021/11/20 07:00, end=2022/11/24 07:00, link=http://example.org",OK
2021-06-07 19:56:18.353,acme.testing.AdministratorThresholdTest,updateThresholdPositive,10638,"[3] length=50, title=Task 3 viagra, description=Description of the task 3 sex, workload=20.00, start=2021/08/23 06:00, end=2022/10/23 06:00, link=http://example.org",OK
2021-06-07 19:56:29.234,acme.testing.AdministratorThresholdTest,updateThresholdPositive,10396,"[4] length=50, title=Task 4 duro, description=Description of the task 4 viagra, workload=20.00, start=2021/07/21 04:00, end=2022/07/26 08:00, link=",OK
2021-06-07 19:56:41.269,acme.testing.AdministratorThresholdTest,updateThresholdPositive,11755,"[5] length=50, title=Task 5 cialis, description=Description of the task 5, workload=20.00, start=2021/08/12 12:00, end=2022/08/12 12:00, link=http://example.org",OK
2021-06-07 19:56:53.332,acme.testing.AdministratorThresholdTest,updateThresholdPositive,11716,"[6] length=50, title=Task 6 viagra, description=Description of the task 6, workload=20.00, start=2021/10/16 11:00, end=2022/10/18 10:00, link=http://example.org",OK
2021-06-07 19:57:05.181,acme.testing.AdministratorThresholdTest,updateThresholdPositive,11583,"[7] length=50, title=Task 7 cialis, description=Description of the task 7 duro, workload=20.00, start=2021/09/18 08:00, end=2022/09/15 11:00, link=",OK
2021-06-07 19:57:16.08,acme.testing.AdministratorThresholdTest,updateThresholdNegative,10636,"[1] length=10, title=Task 1 sex, description=Description of the task 1 nigeria, workload=20.00, start=2021/10/23 06:00, end=2022/10/24 06:00, link=http://example.org",OK
2021-06-07 19:57:28.022,acme.testing.AdministratorThresholdTest,updateThresholdNegative,11542,"[2] length=10, title=Task 2 pornografía, description=Description of the task 2 pornografía, workload=30.00, start=2021/11/20 07:00, end=2022/11/24 07:00, link=http://example.org",OK
2021-06-07 19:57:41.699,acme.testing.AdministratorThresholdTest,updateThresholdNegative,13221,"[3] length=10, title=Task 3 viagra, description=Description of the task 3 cialis, workload=20.00, start=2021/08/23 06:00, end=2022/10/23 06:00, link=http://example.org",OK
2021-06-07 19:57:54.331,acme.testing.AdministratorThresholdTest,updateThresholdNegative,12124,"[4] length=10, title=Task 4 duro, description=Description of the task 4 viagra, workload=20.00, start=2021/07/21 04:00, end=2022/07/26 08:00, link=",OK
2021-06-07 19:58:06.072,acme.testing.AdministratorThresholdTest,updateThresholdNegative,11233,"[5] length=10, title=Task 5 cialis, description=Description of the task 5 cialis, workload=20.00, start=2021/08/12 12:00, end=2022/08/12 12:00, link=http://example.org",OK
2021-06-07 19:58:18.167,acme.testing.AdministratorThresholdTest,updateThresholdNegative,11830,"[6] length=10, title=Task 6 viagra, description=Description of the task 6 cialis, workload=20.00, start=2021/10/16 11:00, end=2022/10/18 10:00, link=http://example.org",OK
2021-06-07 19:58:29.771,acme.testing.AdministratorThresholdTest,updateThresholdNegative,11127,"[7] length=10, title=Task 7 cialis, description=Description of the task 7 duro, workload=20.00, start=2021/09/18 08:00, end=2022/09/15 11:00, link=",OK
2021-06-07 19:58:57.135,acme.testing.UpdateAccountTest,positiveSignUp,15502,"[1] username=lorraine, password=lorraine, name=Lorraine, surname=Williams, email=lorraine@yellow-house.com, newPassword=55john, newName=Parker, newSurname=Ló, newEmail=john@gmail.com",OK
2021-06-07 19:59:10.095,acme.testing.UpdateAccountTest,positiveSignUp,12635,"[2] username=leslie, password=leslie, name=Leslie Marti, surname=Ramport, email=leslie@us.es, newPassword=jo55hn, newName=Peter, newSurname=Ló, newEmail=john@gmail.com",OK
2021-06-07 19:59:28.614,acme.testing.AdministratorDashboardTest,listDashboard,4454,"[1] publicTask=24.00, privateTask=24.00, finishTask=24.00, notFinishTask=24.00, minimumWorkload=20, maximumWorkload=100, averageWorkload=74.90, deviationWorkload=27.70, averageExecutionPeriods=530,806.25",OK
2021-06-07 19:59:46.524,acme.testing.ProviderCreateTest,createProviderPositive,5366,"[1] recordIndex=0, company=PepeMax, sector=primary",OK
2021-06-07 20:00:04.861,acme.testing.SignUpTest,positiveSignUp,6456,"[1] username=johnny, password=johnny, name=Johnny, surname=López, email=john@mail.com",OK
2021-06-07 20:00:11.912,acme.testing.SignUpTest,positiveSignUp,6535,"[2] username=lorraine, password=lorraine, name=Lorraine, surname=Williams, email=lorraine@yellow-house.com",OK
2021-06-07 20:00:18.966,acme.testing.SignUpTest,positiveSignUp,6592,"[3] username=leslie, password=leslie, name=Leslie Marti, surname=Ramport, email=leslie@us.es",OK
2021-06-07 20:00:26.015,acme.testing.SignUpTest,positiveSignUp,6538,"[4] username=robert, password=robert, name=Robert, surname=Johnson, email=robert@mail.server.com",OK
2021-06-07 20:00:28.999,acme.testing.SignUpTest,negativeSignUp,2731,"[1] username=null, password=juanito, name=null, surname=null, email=null",OK
2021-06-07 20:00:32.541,acme.testing.SignUpTest,negativeSignUp,3067,"[2] username=ask, password=jhonny, name=Johnny, surname=López, email=john@mail.com",OK
2021-06-07 20:00:35.595,acme.testing.SignUpTest,negativeSignUp,2791,"[3] username=lorraine, password=ask, name=Lorraine, surname=Williams, email=lorraine@yellow-house.com",OK
2021-06-07 20:00:39.173,acme.testing.SignUpTest,negativeSignUp,3092,"[4] username=null, password=jhonny, name=Johnny, surname=López, email=john@mail.com",OK
2021-06-07 20:00:42.17,acme.testing.SignUpTest,negativeSignUp,2758,"[5] username=lorraine, password=null, name=Lorraine, surname=Williams, email=lorraine@yellow-house.com",OK
2021-06-07 20:00:45.419,acme.testing.SignUpTest,negativeSignUp,2984,"[6] username=leslie, password=leslie, name=null, surname=Ramport, email=leslie@us.es",OK
2021-06-07 20:00:48.726,acme.testing.SignUpTest,negativeSignUp,2798,"[7] username=robert, password=robert, name=Robert, surname=null, email=robert@mail.server.com",OK
2021-06-07 20:00:52.03,acme.testing.SignUpTest,negativeSignUp,3055,"[8] username=leslie, password=leslie, name=Leslie, surname=Ramport, email=null",OK
2021-06-07 20:00:55.406,acme.testing.SignUpTest,negativeSignUp,2942,"[9] username=robert, password=robert, name=Robert, surname=Ramport, email=robetobe",OK
2021-06-07 20:01:12.585,acme.testing.CreateConsumerTest,createConsumer,5807,"[1] recordIndex=0, company=PepeMax, sector=null",OK
2021-06-07 20:01:18.015,acme.testing.CreateConsumerTest,createConsumer,5178,"[2] recordIndex=1, company=null, sector=primary",OK
2021-06-07 20:01:24.712,acme.testing.CreateConsumerTest,PcreateConsumer,6307,"[1] recordIndex=0, company=PepeMax, sector=primary",OK
