timestamp,test-class,test-method,time,description,result
2021-06-07 17:37:41.182,acme.testing.AnonymousShoutTest,createNegative,3896,"[3] author=Juan Colete, text=, info=http://example.org",OK
2021-06-07 17:37:45.607,acme.testing.AnonymousShoutTest,createNegative,3882,"[4] author=Juan Colete, text=sex, info=http://example.org",OK
2021-06-07 17:37:50.161,acme.testing.AnonymousShoutTest,createNegative,4026,"[5] author=sex, text=example, info=http://example.org",OK
2021-06-07 17:37:54.604,acme.testing.AnonymousShoutTest,createNegative,4100,"[6] author=Sad, text=Be the change you want to see in the home, info=http://example.org",OK
2021-06-07 17:37:59.305,acme.testing.AnonymousShoutTest,createNegative,3996,"[7] author=Pepe Garcia, text=Be the change you want to see in the home Be the change you want see in the home Be, info=link1",OK
2021-06-07 17:38:25.763,acme.testing.AuthenticatedTaskListTest,listPositive,12936,"[1] recordIndex=0, title=Life, description=Thus one can link two tasks, the spiritual and the physical, start=2021/10/15 02:00, end=2022/10/16 01:00, workload=100.00",OK
2021-06-07 17:38:37.935,acme.testing.AuthenticatedTaskListTest,listPositive,11442,"[2] recordIndex=1, title=Political, description=Their appointment, roles and tasks should be clearly determined, start=2021/10/18 00:00, end=2022/10/21 04:00, workload=100.00",OK
2021-06-07 17:38:50.935,acme.testing.AuthenticatedTaskListTest,listPositive,12290,"[3] recordIndex=2, title=Political, description=The free status relates to the tasks of local governments, start=2021/10/23 06:00, end=2022/10/24 10:00, workload=100.00",OK
2021-06-07 17:39:03.524,acme.testing.AuthenticatedTaskListTest,listPositive,12001,"[4] recordIndex=3, title=Work, description=The free status relates to the tasks of local governments, start=2021/11/02 02:00, end=2022/11/03 04:00, workload=100.00",OK
2021-06-07 17:39:15.901,acme.testing.AuthenticatedTaskListTest,listPositive,11682,"[5] recordIndex=4, title=Work, description=Each department has its own rules, daily tasks, milestones and goals, start=2021/11/05 09:00, end=2022/11/06 11:00, workload=100.00",OK
2021-06-07 17:39:28.945,acme.testing.AuthenticatedTaskListTest,listPositive,12665,"[6] recordIndex=5, title=Political, description=Duties and tasks of the laboratories participating in the consortium, start=2021/11/13 03:00, end=2022/11/14 07:00, workload=100.00",OK
2021-06-07 17:39:53.217,acme.testing.ConsumerUpdateTest,PcreateConsumer,11571,"[1] recordIndex=0, company=PepeMax, sector=primary, newCompany=ManolitoPiesDePlata, newSector=Secondary",OK
2021-06-07 17:40:13.463,acme.testing.AnonymousTaskTest,AnonymousTaskListPositive,7593,"[1] recordIndex=0, title=Notification, workload=25.00, description=When creating a task, you can send an SMS notification, start=2021/11/06 00:00, end=2022/11/13 05:00",OK
2021-06-07 17:40:20.884,acme.testing.AnonymousTaskTest,AnonymousTaskListPositive,6895,"[2] recordIndex=1, title=Work, workload=30.00, description=This facilitates the task when you work with many files, start=2021/08/08 01:00, end=2022/09/08 02:00",OK
2021-06-07 17:40:28.146,acme.testing.AnonymousTaskTest,AnonymousTaskListPositive,6739,"[3] recordIndex=2, title=Life, workload=35.00, description=This task connects directly with the quality of our spiritual life, start=2021/11/18 02:00, end=2022/11/22 04:00",OK
2021-06-07 17:40:54.927,acme.testing.ManagerTaskListTest,ManagerTaskList,13053,"[1] recordIndex=1, title=Political, workload=40.00, description=the implementation of these policies is not an easy task, start=2021/08/07 00:00, end=2022/09/07 00:00, link=null",OK
2021-06-07 17:41:23.923,acme.testing.ManagerCreateTask,create,16189,"[1] title=Task 1, description=Description of the task 1, workload=20.00, start=2021/10/23 06:00, end=2022/10/24 06:00, link=http://example.org",OK
2021-06-07 17:41:39.593,acme.testing.ManagerCreateTask,create,15188,"[2] title=Task 2, description=Description of the task 2, workload=30.00, start=2021/11/20 07:00, end=2022/11/24 07:00, link=http://example.org",OK
2021-06-07 17:41:55.237,acme.testing.ManagerCreateTask,create,15280,"[3] title=Task 3, description=Description of the task 3, workload=20.00, start=2021/08/23 06:00, end=2022/10/23 06:00, link=http://example.org",OK
2021-06-07 17:42:09.96,acme.testing.ManagerCreateTask,create,14225,"[4] title=Task 4, description=Description of the task 4, workload=20.00, start=2021/07/21 04:00, end=2022/07/26 08:00, link=null",OK
2021-06-07 17:42:25.421,acme.testing.ManagerCreateTask,create,14903,"[5] title=Task 5, description=Description of the task 5, workload=20.00, start=2021/08/12 12:00, end=2022/08/12 12:00, link=http://example.org",OK
2021-06-07 17:42:41.356,acme.testing.ManagerCreateTask,create,15503,"[6] title=Task 6, description=Description of the task 6, workload=20.00, start=2021/10/16 11:00, end=2022/10/18 10:00, link=http://example.org",OK
2021-06-07 17:42:55.522,acme.testing.ManagerCreateTask,create,13779,"[7] title=Task 7, description=Description of the task 7, workload=20.00, start=2021/09/18 08:00, end=2022/09/15 11:00, link=null",OK
2021-06-07 17:43:10.552,acme.testing.ManagerCreateTask,create,14600,"[8] title=Sex A A A A A A A A A A, description=Description of the task 8, workload=20.00, start=2021/09/18 08:00, end=2022/09/15 11:00, link=http://example.org",OK
2021-06-07 17:43:26.859,acme.testing.ManagerCreateTask,create,15918,"[9] title=Task 9, description=Sex A A A A A A A A A A, workload=20.00, start=2021/09/18 08:00, end=2022/09/15 11:00, link=null",OK
2021-06-07 17:43:40.926,acme.testing.ManagerCreateTask,create,13511,"[10] title=Sex A A A A A A A A A A, description=Sex A A A A A A A A A A, workload=20.00, start=2021/09/18 08:00, end=2022/09/15 11:00, link=null",OK
2021-06-07 17:43:56.586,acme.testing.ManagerCreateTask,createNegative,15289,"[1] title=, description=Description of the task 1, workload=20.00, start=2021/10/23 06:00, end=2022/10/24 06:00, link=http://example.org",OK
2021-06-07 17:44:11.682,acme.testing.ManagerCreateTask,createNegative,14726,"[2] title=Task 1, description=null, workload=20.00, start=2021/10/23 06:00, end=2022/10/24 06:00, link=http://example.org",OK
2021-06-07 17:44:28.06,acme.testing.ManagerCreateTask,createNegative,15905,"[3] title=Task 1, description=Description of the task 1, workload=null, start=2021/10/23 06:00, end=2022/10/24 06:00, link=http://example.org",OK
2021-06-07 17:44:43.106,acme.testing.ManagerCreateTask,createNegative,14573,"[4] title=Task 1, description=Description of the task 1, workload=20.00, start=null, end=2022/10/24 06:00, link=http://example.org",OK
2021-06-07 17:44:57.57,acme.testing.ManagerCreateTask,createNegative,13923,"[5] title=Task 1, description=Description of the task 1, workload=20.00, start=2021/10/23 06:00, end=null, link=http://example.org",OK
2021-06-07 17:45:13.158,acme.testing.ManagerCreateTask,createNegative,14980,"[6] title=Task 1, description=Description of the task 1, workload=20.00, start=2021/10/23 06:00, end=2022/10/24 06:00, link=http://example.org",OK
2021-06-07 17:45:27.598,acme.testing.ManagerCreateTask,createNegative,13809,"[7] title=Task 1, description=Description of the task 1, workload=-1, start=2021/10/23 06:00, end=2022/10/24 06:00, link=http://example.org",OK
2021-06-07 17:45:41.953,acme.testing.ManagerCreateTask,createNegative,13767,"[8] title=Task 1, description=Description of the task 1, workload=20.00, start=2021/10/23 06:00, end=2020/10/24 06:00, link=http://example.org",OK
2021-06-07 17:45:55.789,acme.testing.ManagerCreateTask,createNegative,13248,"[9] title=Task 1, description=Description of the task 1, workload=20.00, start=2021/10/23 06:00, end=2022/10/24 06:00, link=description1",OK
2021-06-07 17:46:11.836,acme.testing.ManagerCreateTask,createNegative,15466,"[10] title=Sex, description=Description of the task 1, workload=20.00, start=2021/10/23 06:00, end=2022/10/24 06:00, link=http://example.org",OK
2021-06-07 17:46:27.22,acme.testing.ManagerCreateTask,createNegative,15002,"[11] title=Task 1, description=Sex, workload=20.00, start=2021/10/23 06:00, end=2022/10/24 06:00, link=http://example.org",OK
2021-06-07 17:46:42.962,acme.testing.ManagerCreateTask,createNegative,15326,"[12] title=Task 1, description=Description of the task 1, workload=20.00, start=2021/10/23 06:00, end=2022/10/24 06:00, link=http://example.org",OK
2021-06-07 17:47:06.889,acme.testing.ProviderUpdateTest,updateProviderPositive,10711,"[1] recordIndex=0, company=PepeMax, sector=primary, newCompany=ManolitoPiesDePlata, newSector=Secondary",OK
2021-06-07 17:47:30.229,acme.testing.AdministratorBannedWordTest,newCensoredWord,11000,"[1] word=sex, author=sex, text=sex, info=sex",OK
2021-06-07 17:47:59.873,acme.testing.AdministratorThresholdTest,updateThresholdPositive,16219,"[1] length=50, title=Task 1 sex, description=Description of the task 1 nigeria, workload=20.00, start=2021/10/23 06:00, end=2022/10/24 06:00, link=http://example.org",OK
2021-06-07 17:48:16.423,acme.testing.AdministratorThresholdTest,updateThresholdPositive,16204,"[2] length=50, title=Task 2 pornografia, description=Description of the task 2, workload=30.00, start=2021/11/20 07:00, end=2022/11/24 07:00, link=http://example.org",OK
2021-06-07 17:48:30.486,acme.testing.AdministratorThresholdTest,updateThresholdPositive,13533,"[3] length=50, title=Task 3 viagra, description=Description of the task 3 sex, workload=20.00, start=2021/08/23 06:00, end=2022/10/23 06:00, link=http://example.org",OK
2021-06-07 17:48:45.583,acme.testing.AdministratorThresholdTest,updateThresholdPositive,14652,"[4] length=50, title=Task 4 duro, description=Description of the task 4 viagra, workload=20.00, start=2021/07/21 04:00, end=2022/07/26 08:00, link=",OK
2021-06-07 17:49:00.842,acme.testing.AdministratorThresholdTest,updateThresholdPositive,14751,"[5] length=50, title=Task 5 cialis, description=Description of the task 5, workload=20.00, start=2021/08/12 12:00, end=2022/08/12 12:00, link=http://example.org",OK
2021-06-07 17:49:18.17,acme.testing.AdministratorThresholdTest,updateThresholdPositive,16761,"[6] length=50, title=Task 6 viagra, description=Description of the task 6, workload=20.00, start=2021/10/16 11:00, end=2022/10/18 10:00, link=http://example.org",OK
2021-06-07 17:49:34.593,acme.testing.AdministratorThresholdTest,updateThresholdPositive,16022,"[7] length=50, title=Task 7 cialis, description=Description of the task 7 duro, workload=20.00, start=2021/09/18 08:00, end=2022/09/15 11:00, link=",OK
2021-06-07 17:49:50.426,acme.testing.AdministratorThresholdTest,updateThresholdNegative,15179,"[1] length=10, title=Task 1 sex, description=Description of the task 1 nigeria, workload=20.00, start=2021/10/23 06:00, end=2022/10/24 06:00, link=http://example.org",OK
2021-06-07 17:50:07.62,acme.testing.AdministratorThresholdTest,updateThresholdNegative,16884,"[2] length=10, title=Task 2 pornografía, description=Description of the task 2 pornografía, workload=30.00, start=2021/11/20 07:00, end=2022/11/24 07:00, link=http://example.org",OK
2021-06-07 17:50:21.7,acme.testing.AdministratorThresholdTest,updateThresholdNegative,13707,"[3] length=10, title=Task 3 viagra, description=Description of the task 3 cialis, workload=20.00, start=2021/08/23 06:00, end=2022/10/23 06:00, link=http://example.org",OK
2021-06-07 17:50:37.595,acme.testing.AdministratorThresholdTest,updateThresholdNegative,15507,"[4] length=10, title=Task 4 duro, description=Description of the task 4 viagra, workload=20.00, start=2021/07/21 04:00, end=2022/07/26 08:00, link=",OK
2021-06-07 17:50:54.173,acme.testing.AdministratorThresholdTest,updateThresholdNegative,15948,"[5] length=10, title=Task 5 cialis, description=Description of the task 5 cialis, workload=20.00, start=2021/08/12 12:00, end=2022/08/12 12:00, link=http://example.org",OK
2021-06-07 17:51:09.166,acme.testing.AdministratorThresholdTest,updateThresholdNegative,14466,"[6] length=10, title=Task 6 viagra, description=Description of the task 6 cialis, workload=20.00, start=2021/10/16 11:00, end=2022/10/18 10:00, link=http://example.org",OK
2021-06-07 17:51:24.78,acme.testing.AdministratorThresholdTest,updateThresholdNegative,15174,"[7] length=10, title=Task 7 cialis, description=Description of the task 7 duro, workload=20.00, start=2021/09/18 08:00, end=2022/09/15 11:00, link=",OK
2021-06-07 17:51:58.186,acme.testing.UpdateAccountTest,positiveSignUp,21069,"[1] username=lorraine, password=lorraine, name=Lorraine, surname=Williams, email=lorraine@yellow-house.com, newPassword=55john, newName=Parker, newSurname=Ló, newEmail=john@gmail.com",OK
2021-06-07 17:52:18.57,acme.testing.UpdateAccountTest,positiveSignUp,19980,"[2] username=leslie, password=leslie, name=Leslie Marti, surname=Ramport, email=leslie@us.es, newPassword=jo55hn, newName=Peter, newSurname=Ló, newEmail=john@gmail.com",OK
2021-06-07 17:52:40.65,acme.testing.AdministratorDashboardTest,listDashboard,9096,"[1] publicTask=24.00, privateTask=24.00, finishTask=24.00, notFinishTask=24.00, minimumWorkload=20, maximumWorkload=100, averageWorkload=74.90, deviationWorkload=27.70, averageExecutionPeriods=530,806.25",OK
2021-06-07 17:53:02.291,acme.testing.ProviderCreateTest,createProviderPositive,8951,"[1] recordIndex=0, company=PepeMax, sector=primary",OK
2021-06-07 17:53:25.657,acme.testing.SignUpTest,positiveSignUp,10135,"[1] username=johnny, password=johnny, name=Johnny, surname=López, email=john@mail.com",OK
2021-06-07 17:53:36.752,acme.testing.SignUpTest,positiveSignUp,10574,"[2] username=lorraine, password=lorraine, name=Lorraine, surname=Williams, email=lorraine@yellow-house.com",OK
2021-06-07 17:53:48.256,acme.testing.SignUpTest,positiveSignUp,10898,"[3] username=leslie, password=leslie, name=Leslie Marti, surname=Ramport, email=leslie@us.es",OK
2021-06-07 17:54:00.68,acme.testing.SignUpTest,positiveSignUp,12042,"[4] username=robert, password=robert, name=Robert, surname=Johnson, email=robert@mail.server.com",OK
2021-06-07 17:54:06.514,acme.testing.SignUpTest,negativeSignUp,5326,"[1] username=null, password=juanito, name=null, surname=null, email=null",OK
2021-06-07 17:54:12.035,acme.testing.SignUpTest,negativeSignUp,5051,"[2] username=ask, password=jhonny, name=Johnny, surname=López, email=john@mail.com",OK
2021-06-07 17:54:17.769,acme.testing.SignUpTest,negativeSignUp,5168,"[3] username=lorraine, password=ask, name=Lorraine, surname=Williams, email=lorraine@yellow-house.com",OK
2021-06-07 17:54:23.678,acme.testing.SignUpTest,negativeSignUp,5462,"[4] username=null, password=jhonny, name=Johnny, surname=López, email=john@mail.com",OK
2021-06-07 17:54:29.261,acme.testing.SignUpTest,negativeSignUp,4968,"[5] username=lorraine, password=null, name=Lorraine, surname=Williams, email=lorraine@yellow-house.com",OK
2021-06-07 17:54:34.621,acme.testing.SignUpTest,negativeSignUp,4995,"[6] username=leslie, password=leslie, name=null, surname=Ramport, email=leslie@us.es",OK
2021-06-07 17:54:39.924,acme.testing.SignUpTest,negativeSignUp,4884,"[7] username=robert, password=robert, name=Robert, surname=null, email=robert@mail.server.com",OK
2021-06-07 17:54:45.347,acme.testing.SignUpTest,negativeSignUp,4981,"[8] username=leslie, password=leslie, name=Leslie, surname=Ramport, email=null",OK
2021-06-07 17:54:50.68,acme.testing.SignUpTest,negativeSignUp,4737,"[9] username=robert, password=robert, name=Robert, surname=Ramport, email=robetobe",OK
2021-06-07 17:55:13.946,acme.testing.CreateConsumerTest,createConsumer,10141,"[1] recordIndex=0, company=PepeMax, sector=null",OK
2021-06-07 17:55:23.871,acme.testing.CreateConsumerTest,createConsumer,9124,"[2] recordIndex=1, company=null, sector=primary",OK
2021-06-07 17:55:34.184,acme.testing.CreateConsumerTest,PcreateConsumer,9800,"[1] recordIndex=0, company=PepeMax, sector=primary",OK
